subid,counter,trialtype,percentage,sizeasked,searchtype,chosetarget,choselure,chosendistractor,targetshape,targetcolor,targetsize,targetword,distractorshape1,distractorshape2,distractorsize,date,timestamp,rtsearch,rttest,targetpos,foilpos,lurepos,chosenname,chosensize,attncheckscore
150,4,4,50,true,differentsizes,true,false,0,22,red,small,toma,17,5,big,2/20/2020,17:42,25982,8217,5,3,0,stim-images/object22redsmall.jpg,small,"0
"
150,5,3,66,false,differentsizes,false,false,1,1,blue,small,gade,3,7,big,2/20/2020,17:43,61036,8935,6,2,0,stim-images/object3bluebig.jpg,big,"0
"
150,6,0,66,false,attncheck,false,false,1,1,blue,small,gade,3,7,big,2/20/2020,17:43,61036,8935,6,2,0,stim-images/object3bluebig.jpg,big,"8
"
40,1,5,60,false,samesize,false,false,2,20,purple,big,gade,23,19,small,2/20/2020,19:38,28314,14128,6,1,0,stim-images/object19purplebig.jpg,big,"0
"
40,2,2,22,true,contrast,true,false,0,17,purple,small,wug,9,11,big,2/20/2020,19:39,17137,10366,6,5,4,stim-images/object17purplesmall.jpg,small,"0
"
40,3,6,16,true,samesize,false,false,1,3,blue,big,sprock,6,16,small,2/20/2020,19:39,15203,4471,6,1,0,stim-images/object6bluebig.jpg,big,"0
"
40,4,3,60,false,differentsizes,true,false,0,12,green,small,toma,22,21,big,2/20/2020,19:39,18785,7662,6,3,0,stim-images/object12greensmall.jpg,small,"0
"
40,5,4,24,true,differentsizes,true,false,0,1,blue,small,blicket,4,7,big,2/20/2020,19:40,11322,6229,4,3,0,stim-images/object1bluesmall.jpg,small,"0
"
40,6,0,24,true,attncheck,true,false,0,1,blue,small,blicket,4,7,big,2/20/2020,19:40,11322,6229,4,3,0,stim-images/object1bluesmall.jpg,small,"7
"
177,1,3,50,false,differentsizes,true,false,0,22,green,big,sprock,7,2,small,2/20/2020,19:39,110930,11200,4,1,0,stim-images/object22greenbig.jpg,big,"0
"
177,2,2,25,true,contrast,true,false,0,8,green,small,gade,14,9,big,2/20/2020,19:41,114587,11829,6,5,4,stim-images/object8greensmall.jpg,small,"0
"
177,3,6,25,true,samesize,false,false,1,19,blue,big,blicket,5,6,small,2/20/2020,19:42,34168,9166,5,2,0,stim-images/object5bluebig.jpg,big,"0
"
177,4,4,25,true,differentsizes,true,false,0,16,green,small,toma,17,11,big,2/20/2020,19:42,39686,4260,5,1,0,stim-images/object16greensmall.jpg,small,"0
"
177,5,5,50,false,samesize,false,false,2,10,blue,small,wug,21,1,big,2/20/2020,19:43,33222,7542,6,2,0,stim-images/object1bluesmall.jpg,small,"0
"
177,6,0,50,false,attncheck,false,false,2,10,blue,small,wug,21,1,big,2/20/2020,19:43,33222,7542,6,2,0,stim-images/object1bluesmall.jpg,small,"8
"
75,1,2,35,true,contrast,false,true,1,22,purple,big,blicket,15,19,small,2/20/2020,19:43,64756,11531,6,5,4,stim-images/object15purplebig.jpg,big,"0
"
75,2,4,35,true,differentsizes,true,false,0,18,purple,big,sprock,2,4,small,2/20/2020,19:43,14821,6302,6,2,0,stim-images/object18purplebig.jpg,big,"0
"
75,3,3,65,false,differentsizes,true,false,0,3,green,small,gade,23,9,big,2/20/2020,19:44,58807,6772,4,3,0,stim-images/object3greensmall.jpg,small,"0
"
75,4,5,50,false,samesize,false,false,2,24,blue,big,wug,5,14,small,2/20/2020,19:45,68028,17245,6,2,0,stim-images/object14bluebig.jpg,big,"0
"
75,5,6,35,true,samesize,false,false,1,17,purple,big,toma,16,11,small,2/20/2020,19:47,99030,5357,4,2,0,stim-images/object16purplebig.jpg,big,"0
"
75,6,0,35,true,attncheck,false,false,1,17,purple,big,toma,16,11,small,2/20/2020,19:47,99030,5357,4,2,0,stim-images/object16purplebig.jpg,big,"8
"
2,1,5,50,false,samesize,false,false,1,17,blue,small,gade,3,11,big,2/20/2020,19:37,17001,6845,6,1,0,stim-images/object3bluesmall.jpg,small,"0
"
2,2,3,50,false,differentsizes,true,false,0,15,blue,small,blicket,16,12,big,2/20/2020,19:37,14214,3244,5,1,0,stim-images/object15bluesmall.jpg,small,"0
"
2,3,2,50,true,contrast,true,false,0,1,blue,small,toma,7,21,big,2/20/2020,19:37,9999,6018,4,6,5,stim-images/object1bluesmall.jpg,small,"0
"
2,4,6,50,true,samesize,false,false,1,5,blue,small,wug,9,10,big,2/20/2020,19:38,12133,5957,4,1,0,stim-images/object9bluesmall.jpg,small,"0
"
2,5,4,50,true,differentsizes,true,false,0,13,red,small,sprock,8,23,big,2/20/2020,19:38,10802,5546,5,1,0,stim-images/object13redsmall.jpg,small,"0
"
2,6,0,50,true,attncheck,true,false,0,13,red,small,sprock,8,23,big,2/20/2020,19:38,10802,5546,5,1,0,stim-images/object13redsmall.jpg,small,"8
"
30,1,2,68,true,contrast,false,true,1,17,red,big,toma,12,15,small,2/20/2020,20:41,14187,6726,4,6,5,stim-images/object12redbig.jpg,big,"0
"
30,2,3,59,false,differentsizes,true,false,0,7,blue,small,sprock,20,5,big,2/20/2020,20:41,8293,2959,6,3,0,stim-images/object7bluesmall.jpg,small,"0
"
30,3,6,70,true,samesize,false,false,1,9,red,small,wug,23,4,big,2/20/2020,20:42,8223,3984,5,2,0,stim-images/object23redsmall.jpg,small,"0
"
30,4,5,43,false,samesize,false,false,1,3,green,small,blicket,6,14,big,2/20/2020,20:42,7759,2452,5,3,0,stim-images/object6greensmall.jpg,small,"0
"
30,5,4,41,true,differentsizes,true,false,0,18,purple,big,gade,16,11,small,2/20/2020,20:42,8028,4646,4,3,0,stim-images/object18purplebig.jpg,big,"0
"
30,6,0,41,true,attncheck,true,false,0,18,purple,big,gade,16,11,small,2/20/2020,20:42,8028,4646,4,3,0,stim-images/object18purplebig.jpg,big,"8
"
89,1,2,40,true,contrast,false,true,1,10,green,small,gade,16,24,big,2/20/2020,19:17,19272,10247,6,4,5,stim-images/object16greensmall.jpg,small,"0
"
89,2,3,50,false,differentsizes,true,false,0,15,red,big,wug,19,17,small,2/20/2020,19:17,11838,7223,4,2,0,stim-images/object15redbig.jpg,big,"0
"
89,3,4,50,true,differentsizes,true,false,0,21,green,small,sprock,7,1,big,2/20/2020,19:18,12752,4255,5,2,0,stim-images/object21greensmall.jpg,small,"0
"
89,4,6,50,true,samesize,true,false,0,8,blue,small,toma,6,4,big,2/20/2020,19:18,18313,7470,5,2,0,stim-images/object8bluesmall.jpg,small,"0
"
89,5,5,50,false,samesize,false,false,2,18,blue,big,blicket,5,13,small,2/20/2020,19:19,18640,5152,6,1,0,stim-images/object13bluebig.jpg,big,"0
"
89,6,0,50,false,attncheck,false,false,2,18,blue,big,blicket,5,13,small,2/20/2020,19:19,18640,5152,6,1,0,stim-images/object13bluebig.jpg,big,"7
"
181,1,6,23,true,samesize,false,false,1,16,red,big,sprock,20,13,small,2/20/2020,20:41,30506,9313,6,1,0,stim-images/object20redbig.jpg,big,"0
"
181,2,4,39,true,differentsizes,true,false,0,19,purple,small,toma,8,21,big,2/20/2020,20:41,14415,6463,6,1,0,stim-images/object19purplesmall.jpg,small,"0
"
181,3,5,69,false,samesize,false,false,2,7,red,small,wug,17,12,big,2/20/2020,20:42,16273,20115,5,1,0,stim-images/object12redsmall.jpg,small,"0
"
181,4,3,23,false,differentsizes,true,false,0,6,purple,big,blicket,4,22,small,2/20/2020,20:42,22450,5667,5,2,0,stim-images/object6purplebig.jpg,big,"0
"
181,5,2,20,true,contrast,false,true,1,5,blue,small,gade,10,18,big,2/20/2020,20:43,13514,6199,6,5,4,stim-images/object10bluesmall.jpg,small,"0
"
181,6,0,20,true,attncheck,false,true,1,5,blue,small,gade,10,18,big,2/20/2020,20:43,13514,6199,6,5,4,stim-images/object10bluesmall.jpg,small,"7
"
117,1,3,76,false,differentsizes,false,false,1,8,green,small,toma,4,15,big,2/20/2020,19:46,11633,3732,4,3,0,stim-images/object4greenbig.jpg,big,"0
"
117,2,4,50,true,differentsizes,true,false,0,13,red,big,sprock,5,16,small,2/20/2020,19:47,10380,1478,5,3,0,stim-images/object13redbig.jpg,big,"0
"
117,3,5,64,false,samesize,false,false,1,22,purple,small,blicket,10,24,big,2/20/2020,19:47,10541,1723,5,2,0,stim-images/object10purplesmall.jpg,small,"0
"
117,4,6,81,true,samesize,false,false,2,9,green,small,gade,11,20,big,2/20/2020,19:47,10636,1810,4,3,0,stim-images/object20greensmall.jpg,small,"0
"
117,5,2,65,true,contrast,true,false,0,21,blue,big,wug,3,17,small,2/20/2020,19:47,8375,1900,4,6,5,stim-images/object21bluebig.jpg,big,"0
"
117,6,0,65,true,attncheck,true,false,0,21,blue,big,wug,3,17,small,2/20/2020,19:47,8375,1900,4,6,5,stim-images/object21bluebig.jpg,big,"8
"
5,1,6,50,true,samesize,true,false,0,11,green,small,blicket,5,3,big,2/20/2020,20:38,20120,6925,4,3,0,stim-images/object11greensmall.jpg,small,"0
"
5,2,5,73,false,samesize,false,false,2,15,red,big,wug,7,21,small,2/20/2020,20:38,11359,4421,4,1,0,stim-images/object21redbig.jpg,big,"0
"
5,3,4,53,true,differentsizes,true,false,0,19,green,small,toma,9,14,big,2/20/2020,20:39,12902,3011,6,1,0,stim-images/object19greensmall.jpg,small,"0
"
5,4,3,58,false,differentsizes,true,false,0,13,green,small,gade,8,24,big,2/20/2020,20:39,12665,3339,4,3,0,stim-images/object13greensmall.jpg,small,"0
"
5,5,2,27,true,contrast,true,false,0,12,red,big,sprock,17,20,small,2/20/2020,20:39,21146,2205,6,5,4,stim-images/object12redbig.jpg,big,"0
"
5,6,0,27,true,attncheck,true,false,0,12,red,big,sprock,17,20,small,2/20/2020,20:39,21146,2205,6,5,4,stim-images/object12redbig.jpg,big,"5
"
56,1,5,70,false,samesize,false,false,2,16,green,big,wug,5,8,small,2/20/2020,20:37,36025,11290,5,3,0,stim-images/object8greenbig.jpg,big,"0
"
56,2,6,90,true,samesize,true,false,0,9,green,big,toma,3,23,small,2/20/2020,20:37,16594,5639,6,3,0,stim-images/object9greenbig.jpg,big,"0
"
56,3,2,20,true,contrast,true,false,0,7,blue,small,sprock,6,11,big,2/20/2020,20:37,20090,8361,4,6,5,stim-images/object7bluesmall.jpg,small,"0
"
56,4,4,20,true,differentsizes,true,false,0,4,purple,big,blicket,20,24,small,2/20/2020,20:38,14515,5552,4,3,0,stim-images/object4purplebig.jpg,big,"0
"
56,5,3,60,false,differentsizes,true,false,0,13,blue,small,gade,21,10,big,2/20/2020,20:38,16814,4795,6,3,0,stim-images/object13bluesmall.jpg,small,"0
"
56,6,0,60,false,attncheck,true,false,0,13,blue,small,gade,21,10,big,2/20/2020,20:38,16814,4795,6,3,0,stim-images/object13bluesmall.jpg,small,"7
"
160,1,6,70,true,samesize,false,false,2,5,blue,big,blicket,7,8,small,2/20/2020,19:47,45089,14693,4,2,0,stim-images/object8bluebig.jpg,big,"0
"
160,2,3,51,false,differentsizes,false,false,1,12,blue,big,toma,13,10,small,2/20/2020,19:49,81239,7569,6,1,0,stim-images/object13bluesmall.jpg,small,"0
"
160,3,4,47,true,differentsizes,true,false,0,20,green,big,gade,19,24,small,2/20/2020,19:49,17942,4393,4,2,0,stim-images/object20greenbig.jpg,big,"0
"
160,4,5,66,false,samesize,false,false,1,21,purple,big,sprock,3,1,small,2/20/2020,19:50,9134,14079,5,3,0,stim-images/object3purplebig.jpg,big,"0
"
160,5,2,40,true,contrast,false,true,1,4,blue,big,wug,22,11,small,2/20/2020,19:51,40004,10102,5,6,4,stim-images/object22bluebig.jpg,big,"0
"
160,6,0,40,true,attncheck,false,true,1,4,blue,big,wug,22,11,small,2/20/2020,19:51,40004,10102,5,6,4,stim-images/object22bluebig.jpg,big,"6
"
80,1,5,61,false,samesize,true,false,0,11,green,big,blicket,13,22,small,2/20/2020,19:51,17991,11966,4,1,0,stim-images/object11greenbig.jpg,big,"0
"
80,2,4,50,true,differentsizes,true,false,0,18,red,big,sprock,19,21,small,2/20/2020,19:52,10247,8375,4,2,0,stim-images/object18redbig.jpg,big,"0
"
80,3,6,45,true,samesize,false,false,2,2,purple,small,wug,24,7,big,2/20/2020,19:52,11030,5795,4,3,0,stim-images/object7purplesmall.jpg,small,"0
"
80,4,3,100,false,differentsizes,true,false,0,9,green,big,toma,15,12,small,2/20/2020,19:52,12777,5015,5,1,0,stim-images/object9greenbig.jpg,big,"0
"
80,5,2,50,true,contrast,true,false,0,16,blue,big,gade,3,23,small,2/20/2020,19:53,10279,2712,5,6,4,stim-images/object16bluebig.jpg,big,"0
"
80,6,0,50,true,attncheck,true,false,0,16,blue,big,gade,3,23,small,2/20/2020,19:53,10279,2712,5,6,4,stim-images/object16bluebig.jpg,big,"8
"
22,1,3,65,false,differentsizes,true,false,0,15,red,small,gade,5,18,big,2/20/2020,19:53,15634,8998,6,1,0,stim-images/object15redsmall.jpg,small,"0
"
22,2,4,26,true,differentsizes,true,false,0,1,green,small,sprock,24,23,big,2/20/2020,19:54,12391,6498,4,1,0,stim-images/object1greensmall.jpg,small,"0
"
22,3,5,51,false,samesize,true,false,0,8,red,big,toma,21,4,small,2/20/2020,19:54,15957,7047,4,2,0,stim-images/object8redbig.jpg,big,"0
"
22,4,6,50,true,samesize,false,false,1,17,blue,small,wug,22,20,big,2/20/2020,19:55,23520,8343,5,2,0,stim-images/object22bluesmall.jpg,small,"0
"
22,5,2,50,true,contrast,false,true,1,11,purple,big,blicket,13,6,small,2/20/2020,19:55,10677,6924,6,5,4,stim-images/object13purplebig.jpg,big,"0
"
22,6,0,50,true,attncheck,false,true,1,11,purple,big,blicket,13,6,small,2/20/2020,19:55,10677,6924,6,5,4,stim-images/object13purplebig.jpg,big,"7
"
55,1,2,50,true,contrast,true,false,0,8,red,small,sprock,21,12,big,2/20/2020,20:48,16960,6748,6,5,4,stim-images/object8redsmall.jpg,small,"0
"
55,2,6,50,true,samesize,true,false,0,13,purple,big,toma,4,17,small,2/20/2020,20:49,10025,4413,5,1,0,stim-images/object13purplebig.jpg,big,"0
"
55,3,4,50,true,differentsizes,true,false,0,7,purple,big,blicket,19,14,small,2/20/2020,20:49,11334,4655,5,1,0,stim-images/object7purplebig.jpg,big,"0
"
55,4,3,50,false,differentsizes,true,false,0,3,red,small,gade,2,10,big,2/20/2020,20:49,11631,4276,6,2,0,stim-images/object3redsmall.jpg,small,"0
"
55,5,5,100,false,samesize,false,false,2,23,blue,big,wug,20,24,small,2/20/2020,20:50,12828,5294,6,1,0,stim-images/object24bluebig.jpg,big,"0
"
55,6,0,100,false,attncheck,false,false,2,23,blue,big,wug,20,24,small,2/20/2020,20:50,12828,5294,6,1,0,stim-images/object24bluebig.jpg,big,"8
"
130,1,6,30,true,samesize,false,false,2,19,blue,big,gade,20,1,small,2/20/2020,20:37,22333,21971,6,3,0,stim-images/object1bluebig.jpg,big,"0
"
130,2,3,70,false,differentsizes,true,false,0,15,blue,small,toma,5,22,big,2/20/2020,20:37,9121,5647,4,2,0,stim-images/object15bluesmall.jpg,small,"0
"
130,3,2,35,true,contrast,true,false,0,18,purple,big,sprock,3,14,small,2/20/2020,20:37,12364,6559,6,4,5,stim-images/object18purplebig.jpg,big,"0
"
130,4,4,70,true,differentsizes,true,false,0,2,green,small,wug,16,6,big,2/20/2020,20:37,10965,7405,6,1,0,stim-images/object2greensmall.jpg,small,"0
"
130,5,5,75,false,samesize,true,false,0,10,red,big,blicket,9,7,small,2/20/2020,20:38,12709,6164,5,3,0,stim-images/object10redbig.jpg,big,"0
"
130,6,0,75,false,attncheck,true,false,0,10,red,big,blicket,9,7,small,2/20/2020,20:38,12709,6164,5,3,0,stim-images/object10redbig.jpg,big,"7
"
169,1,3,56,false,differentsizes,true,false,0,11,red,big,blicket,16,4,small,2/20/2020,20:37,25240,11473,6,3,0,stim-images/object11redbig.jpg,big,"0
"
169,2,5,52,false,samesize,false,false,1,13,purple,small,gade,20,19,big,2/20/2020,20:37,14760,4679,5,2,0,stim-images/object20purplesmall.jpg,small,"0
"
169,3,4,34,true,differentsizes,true,false,0,10,green,small,sprock,24,21,big,2/20/2020,20:38,13800,3912,6,2,0,stim-images/object10greensmall.jpg,small,"0
"
169,4,2,72,true,contrast,false,true,1,17,red,big,toma,5,1,small,2/20/2020,20:38,23586,8851,6,5,4,stim-images/object5redbig.jpg,big,"0
"
169,5,6,24,true,samesize,false,false,1,9,red,big,wug,18,22,small,2/20/2020,20:38,14007,3680,4,2,0,stim-images/object18redbig.jpg,big,"0
"
169,6,0,24,true,attncheck,false,false,1,9,red,big,wug,18,22,small,2/20/2020,20:38,14007,3680,4,2,0,stim-images/object18redbig.jpg,big,"8
"
23,1,2,30,true,contrast,true,false,0,2,red,big,sprock,13,17,small,2/20/2020,17:37,23300,15848,4,5,6,stim-images/object2redbig.jpg,big,"0
"
23,2,6,50,true,samesize,false,false,1,21,purple,small,toma,22,14,big,2/20/2020,17:37,19922,4414,5,1,0,stim-images/object22purplesmall.jpg,small,"0
"
23,3,3,50,false,differentsizes,false,false,1,15,green,small,wug,8,16,big,2/20/2020,17:38,10574,5001,4,2,0,stim-images/object8greenbig.jpg,big,"0
"
23,4,4,50,true,differentsizes,true,false,0,7,blue,big,gade,10,18,small,2/20/2020,17:38,12012,6630,5,1,0,stim-images/object7bluebig.jpg,big,"0
"
23,5,5,75,false,samesize,false,false,2,1,purple,small,blicket,12,20,big,2/20/2020,17:38,27444,3512,4,3,0,stim-images/object20purplesmall.jpg,small,"0
"
23,6,0,75,false,attncheck,false,false,2,1,purple,small,blicket,12,20,big,2/20/2020,17:38,27444,3512,4,3,0,stim-images/object20purplesmall.jpg,small,"2
"
51,1,2,39,true,contrast,false,true,1,8,red,big,blicket,21,18,small,2/20/2020,19:44,27189,13259,5,6,4,stim-images/object21redbig.jpg,big,"0
"
51,2,4,16,true,differentsizes,true,false,0,2,blue,big,toma,7,14,small,2/20/2020,19:45,13159,9015,5,2,0,stim-images/object2bluebig.jpg,big,"0
"
51,3,3,10,false,differentsizes,true,false,0,12,purple,small,gade,6,24,big,2/20/2020,19:45,23713,8870,4,3,0,stim-images/object12purplesmall.jpg,small,"0
"
51,4,6,6,true,samesize,false,false,2,19,blue,small,wug,22,16,big,2/20/2020,19:46,16607,12505,5,1,0,stim-images/object16bluesmall.jpg,small,"0
"
51,5,5,10,false,samesize,false,false,1,11,red,small,sprock,13,5,big,2/20/2020,19:46,9480,4861,6,3,0,stim-images/object13redsmall.jpg,small,"0
"
51,6,0,10,false,attncheck,false,false,1,11,red,small,sprock,13,5,big,2/20/2020,19:46,9480,4861,6,3,0,stim-images/object13redsmall.jpg,small,"8
"
111,1,6,48,true,samesize,false,false,1,6,red,big,wug,20,9,small,2/20/2020,17:36,11783,13005,5,2,0,stim-images/object20redbig.jpg,big,"0
"
111,2,5,55,false,samesize,false,false,2,5,green,big,toma,21,4,small,2/20/2020,17:36,10475,5092,5,3,0,stim-images/object4greenbig.jpg,big,"0
"
111,3,3,29,false,differentsizes,false,false,1,18,green,big,sprock,10,24,small,2/20/2020,17:36,10454,1747,4,3,0,stim-images/object10greensmall.jpg,small,"0
"
111,4,4,72,true,differentsizes,true,false,0,16,purple,big,gade,22,12,small,2/20/2020,17:37,10746,2244,6,1,0,stim-images/object16purplebig.jpg,big,"0
"
111,5,2,28,true,contrast,false,true,1,1,purple,small,blicket,15,3,big,2/20/2020,17:37,10187,3238,6,5,4,stim-images/object15purplesmall.jpg,small,"0
"
111,6,0,28,true,attncheck,false,true,1,1,purple,small,blicket,15,3,big,2/20/2020,17:37,10187,3238,6,5,4,stim-images/object15purplesmall.jpg,small,"7
"
123,1,4,50,true,differentsizes,true,false,0,9,green,small,sprock,5,4,big,2/20/2020,20:55,27253,10129,4,2,0,stim-images/object9greensmall.jpg,small,"0
"
123,2,2,50,true,contrast,false,true,1,16,red,big,blicket,15,3,small,2/20/2020,20:55,21799,5037,5,6,4,stim-images/object15redbig.jpg,big,"0
"
123,3,3,50,false,differentsizes,true,false,0,21,purple,small,toma,11,19,big,2/20/2020,20:56,14969,4356,6,3,0,stim-images/object21purplesmall.jpg,small,"0
"
123,4,6,50,true,samesize,false,false,1,1,blue,big,wug,10,7,small,2/20/2020,20:56,18436,13053,6,3,0,stim-images/object10bluebig.jpg,big,"0
"
123,5,5,99,false,samesize,false,false,2,20,red,small,gade,18,17,big,2/20/2020,20:56,8703,4565,5,1,0,stim-images/object17redsmall.jpg,small,"0
"
123,6,0,99,false,attncheck,false,false,2,20,red,small,gade,18,17,big,2/20/2020,20:56,8703,4565,5,1,0,stim-images/object17redsmall.jpg,small,"6
"
156,1,5,81,false,samesize,false,false,2,2,green,big,blicket,1,14,small,2/20/2020,17:37,20828,31683,6,2,0,stim-images/object14greenbig.jpg,big,"0
"
156,2,6,88,true,samesize,false,false,1,8,red,small,gade,11,21,big,2/20/2020,17:37,9306,4601,6,2,0,stim-images/object11redsmall.jpg,small,"0
"
156,3,3,84,false,differentsizes,false,false,1,12,green,small,wug,9,6,big,2/20/2020,17:37,8466,4126,5,2,0,stim-images/object9greenbig.jpg,big,"0
"
156,4,4,82,true,differentsizes,false,false,1,20,red,big,toma,23,5,small,2/20/2020,17:38,22717,6936,4,1,0,stim-images/object23redsmall.jpg,small,"0
"
156,5,2,81,true,contrast,false,false,1,4,green,small,sprock,15,10,big,2/20/2020,17:38,8656,5538,4,6,5,stim-images/object4greenbig.jpg,big,"0
"
156,6,0,81,true,attncheck,false,false,1,4,green,small,sprock,15,10,big,2/20/2020,17:38,8656,5538,4,6,5,stim-images/object4greenbig.jpg,big,"5
"
113,1,5,33,false,samesize,true,false,0,11,purple,small,toma,24,9,big,2/20/2020,17:49,12492,12102,4,3,0,stim-images/object11purplesmall.jpg,small,"0
"
113,2,3,66,false,differentsizes,false,false,1,3,red,small,sprock,10,8,big,2/20/2020,17:50,11597,3142,4,3,0,stim-images/object10redbig.jpg,big,"0
"
113,3,6,33,true,samesize,true,false,0,21,blue,big,wug,14,1,small,2/20/2020,17:50,12502,4454,6,3,0,stim-images/object21bluebig.jpg,big,"0
"
113,4,4,50,true,differentsizes,true,false,0,5,red,small,blicket,2,12,big,2/20/2020,17:50,12390,4383,6,3,0,stim-images/object5redsmall.jpg,small,"0
"
113,5,2,33,true,contrast,false,true,1,20,blue,small,gade,6,19,big,2/20/2020,17:51,11662,4510,6,5,4,stim-images/object6bluesmall.jpg,small,"0
"
113,6,0,33,true,attncheck,false,true,1,20,blue,small,gade,6,19,big,2/20/2020,17:51,11662,4510,6,5,4,stim-images/object6bluesmall.jpg,small,"7
"
136,1,5,21,false,samesize,false,false,1,15,red,big,blicket,11,23,small,2/20/2020,20:36,17426,7387,4,3,0,stim-images/object11redbig.jpg,big,"0
"
136,2,2,57,true,contrast,true,false,0,19,red,small,wug,8,12,big,2/20/2020,20:37,12427,4136,6,5,4,stim-images/object19redsmall.jpg,small,"0
"
136,3,4,54,true,differentsizes,true,false,0,2,green,small,toma,9,18,big,2/20/2020,20:37,9122,3012,6,2,0,stim-images/object2greensmall.jpg,small,"0
"
136,4,6,61,true,samesize,true,false,0,14,purple,small,sprock,7,1,big,2/20/2020,20:37,11090,3004,4,1,0,stim-images/object14purplesmall.jpg,small,"0
"
136,5,3,71,false,differentsizes,true,false,0,13,green,big,gade,4,10,small,2/20/2020,20:37,11067,2204,4,1,0,stim-images/object13greenbig.jpg,big,"0
"
136,6,0,71,false,attncheck,true,false,0,13,green,big,gade,4,10,small,2/20/2020,20:37,11067,2204,4,1,0,stim-images/object13greenbig.jpg,big,"8
"
188,1,4,17,true,differentsizes,true,false,0,16,red,small,wug,10,14,big,2/20/2020,21:14,26027,10267,6,2,0,stim-images/object16redsmall.jpg,small,"0
"
188,2,2,25,true,contrast,true,false,0,6,blue,big,toma,4,1,small,2/20/2020,21:14,10738,11501,6,4,5,stim-images/object6bluebig.jpg,big,"0
"
188,3,3,99,false,differentsizes,true,false,0,23,purple,big,sprock,5,20,small,2/20/2020,21:15,18008,8499,5,2,0,stim-images/object23purplebig.jpg,big,"0
"
188,4,6,35,true,samesize,false,false,2,3,red,big,gade,19,8,small,2/20/2020,21:15,12038,6356,4,3,0,stim-images/object8redbig.jpg,big,"0
"
188,5,5,70,false,samesize,true,false,0,11,red,small,blicket,17,24,big,2/20/2020,21:15,9706,5127,6,2,0,stim-images/object11redsmall.jpg,small,"0
"
188,6,0,70,false,attncheck,true,false,0,11,red,small,blicket,17,24,big,2/20/2020,21:15,9706,5127,6,2,0,stim-images/object11redsmall.jpg,small,"7
"
180,1,5,85,false,samesize,false,false,2,9,purple,small,wug,11,2,big,2/20/2020,19:55,28733,17233,4,2,0,stim-images/object2purplesmall.jpg,small,"0
"
180,2,2,50,true,contrast,false,true,1,8,blue,big,sprock,1,4,small,2/20/2020,19:56,17774,7978,4,5,6,stim-images/object1bluebig.jpg,big,"0
"
180,3,6,50,true,samesize,true,false,0,18,purple,small,gade,24,3,big,2/20/2020,19:56,10835,6077,4,1,0,stim-images/object18purplesmall.jpg,small,"0
"
180,4,4,50,true,differentsizes,true,false,0,17,green,big,blicket,20,13,small,2/20/2020,19:56,7850,4546,4,3,0,stim-images/object17greenbig.jpg,big,"0
"
180,5,3,90,false,differentsizes,true,false,0,15,purple,big,toma,12,5,small,2/20/2020,19:57,22677,6215,5,2,0,stim-images/object15purplebig.jpg,big,"0
"
180,6,0,90,false,attncheck,true,false,0,15,purple,big,toma,12,5,small,2/20/2020,19:57,22677,6215,5,2,0,stim-images/object15purplebig.jpg,big,"6
"
72,1,4,59,true,differentsizes,false,false,1,7,blue,small,sprock,6,12,big,2/21/2020,7:45,35881,4775,6,1,0,stim-images/object6bluebig.jpg,big,"0
"
72,2,2,73,true,contrast,true,false,0,4,red,big,wug,17,18,small,2/21/2020,7:45,15243,2414,4,5,6,stim-images/object4redbig.jpg,big,"0
"
72,3,6,77,true,samesize,true,false,0,16,purple,small,blicket,22,15,big,2/21/2020,7:45,13604,2413,4,2,0,stim-images/object16purplesmall.jpg,small,"0
"
72,4,5,72,false,samesize,false,false,2,9,blue,small,gade,14,23,big,2/21/2020,7:45,8587,2068,5,1,0,stim-images/object23bluesmall.jpg,small,"0
"
72,5,3,56,false,differentsizes,true,false,0,19,blue,small,toma,21,8,big,2/21/2020,7:46,14164,2587,4,2,0,stim-images/object19bluesmall.jpg,small,"0
"
72,6,0,56,false,attncheck,true,false,0,19,blue,small,toma,21,8,big,2/21/2020,7:46,14164,2587,4,2,0,stim-images/object19bluesmall.jpg,small,"3
"
192,1,6,30,true,samesize,false,false,1,15,purple,small,sprock,3,21,big,2/20/2020,20:39,36650,17702,6,1,0,stim-images/object3purplesmall.jpg,small,"0
"
192,2,4,20,true,differentsizes,true,false,0,6,blue,big,gade,20,19,small,2/20/2020,20:39,12801,16160,5,1,0,stim-images/object6bluebig.jpg,big,"0
"
192,3,3,50,false,differentsizes,true,false,0,24,purple,small,toma,16,4,big,2/20/2020,20:39,11390,12726,4,1,0,stim-images/object24purplesmall.jpg,small,"0
"
192,4,5,75,false,samesize,true,false,0,10,red,small,blicket,7,23,big,2/20/2020,20:40,20628,11276,6,2,0,stim-images/object10redsmall.jpg,small,"0
"
192,5,2,30,true,contrast,true,false,0,1,blue,big,wug,11,9,small,2/20/2020,20:40,12569,14651,4,6,5,stim-images/object1bluebig.jpg,big,"0
"
192,6,0,30,true,attncheck,true,false,0,1,blue,big,wug,11,9,small,2/20/2020,20:40,12569,14651,4,6,5,stim-images/object1bluebig.jpg,big,"8
"
59,1,5,65,false,samesize,true,false,0,7,red,small,gade,17,13,big,2/20/2020,20:38,28384,18707,5,1,0,stim-images/object7redsmall.jpg,small,"0
"
59,2,2,30,true,contrast,false,true,1,14,blue,big,toma,18,24,small,2/20/2020,20:40,17815,106878,6,4,5,stim-images/object18bluebig.jpg,big,"0
"
